ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10119419559,-33.48617232,148.99402274,685259.7,6293034.8,D20180201,0.035432935
D10119419560,-33.48616338,148.99398469,685256.2,6293035.8,D20180201,0.012319571
D10119419561,-33.48615419,148.99394558,685252.6,6293036.9,D20180201,0.09886656
D10119419576,-33.48601797,148.99336595,685199.0,6293053.0,D20180201,0.048557602
D10119419577,-33.486009,148.99332778,685195.5,6293054.1,D20180201,0.0028332947
D10119419581,-33.48597301,148.99317461,685181.4,6293058.4,D20180201,0.043864522
D10119419582,-33.48596354,148.99313432,685177.6,6293059.5,D20180201,0.051266655
D10119419584,-33.48594449,148.99305333,685170.1,6293061.8,D20180201,0.2080147
D10119419585,-33.48593492,148.99301262,685166.4,6293062.9,D20180201,0.0051133214
D10119419605,-33.485733,148.99215436,685087.1,6293086.8,D20180201,0.08811448
D10119519008,-33.4916393,149.01672044,687357.1,6292387.7,D20180201,0.22389482
D10119519009,-33.49162974,149.01667974,687353.3,6292388.9,D20180201,0.17665412
D10119519013,-33.49159174,149.01651796,687338.4,6292393.4,D20180201,0.039288655
D10119519014,-33.49158259,149.01647899,687334.8,6292394.5,D20180201,0.10694083
D10119519015,-33.49157346,149.01644014,687331.2,6292395.6,D20180201,0.15341121
D10119519480,-33.48694385,148.99674838,685511.4,6292944.3,D20180201,0.011760706
D10119519481,-33.48693589,148.99671447,685508.2,6292945.3,D20180201,0.0459352
D10119519482,-33.48692792,148.99668049,685505.1,6292946.2,D20180201,0.03777754
D10119519483,-33.48691992,148.99664642,685501.9,6292947.2,D20180201,0.030427996
D10119519484,-33.48691191,148.99661227,685498.8,6292948.1,D20180201,0.004754408
D10119519486,-33.48689582,148.9965437,685492.4,6292950.0,D20180201,0.0007689097
D10119519487,-33.48688785,148.99650974,685489.3,6292951.0,D20180201,0.15391077
D10119519490,-33.48686421,148.99640897,685480.0,6292953.8,D20180201,0.46657282
D10119519493,-33.48684075,148.99630894,685470.8,6292956.6,D20180201,0.23633796
D10119519495,-33.48682531,148.99624315,685464.7000000001,6292958.4,D20180201,0.041948237
D10119519498,-33.4868031,148.99614837,685455.9,6292961.0,D20180201,0.027281899
D10119519500,-33.48678809,148.99608437,685449.9999999999,6292962.8,D20180201,0.06504232
D10119519501,-33.48678057,148.99605229,685447.0,6292963.7,D20180201,0.09258289
D10119519504,-33.48675826,148.99595716,685438.2,6292966.3,D20180201,0.007970112
D10119519505,-33.48675124,148.99592718,685435.5,6292967.2,D20180201,0.00509314
D10119519506,-33.48674422,148.99589719,685432.7000000001,6292968.0,D20180201,0.039064527
D10119519507,-33.48673718,148.99586713,685429.9,6292968.8,D20180201,0.121593736
D10119519508,-33.48673029,148.99583772,685427.2,6292969.6,D20180201,0.13116176
D10119519509,-33.48672321,148.99580753,685424.4,6292970.5,D20180201,0.20525718
D10119519516,-33.4866712,148.99558566,685403.9,6292976.6,D20180201,0.015018353
D10119519517,-33.48666367,148.99555356,685400.9,6292977.5,D20180201,0.07657841
D10119519518,-33.48665598,148.99552078,685397.9,6292978.4,D20180201,0.2361221
D10119519519,-33.48664831,148.99548805,685394.9,6292979.4,D20180201,0.005867869
D10119519520,-33.48664065,148.99545542,685391.9,6292980.3,D20180201,0.057862137
D10119519521,-33.48663301,148.99542284,685388.9,6292981.2,D20180201,0.0019365654
D10119519522,-33.48662399,148.99538443,685385.3,6292982.2,D20180201,0.02876405
D10119519524,-33.48660609,148.99530826,685378.3,6292984.4,D20180201,0.051913477
D10119519525,-33.48659712,148.9952701,685374.7,6292985.4,D20180201,0.47007316
D10119519526,-33.48658816,148.99523194,685371.2,6292986.5,D20180201,0.011415674
D10119519527,-33.4865792,148.99519379,685367.7,6292987.5,D20180201,0.07710837
D10119519528,-33.48657023,148.99515565,685364.2,6292988.6,D20180201,0.0024937133
D10119519529,-33.48656099,148.99511631,685360.5,6292989.7,D20180201,0.0078819925
D10119519530,-33.48655141,148.99507556,685356.8,6292990.8,D20180201,0.002664556
D10119519531,-33.48654199,148.99503552,685353.1,6292992.0,D20180201,0.013530984
D10119519533,-33.48652278,148.9949538,685345.5,6292994.2,D20180201,0.054738335
D10119519534,-33.48651312,148.99491274,685341.7,6292995.4,D20180201,0.014535962
D10119519536,-33.48649438,148.99483299,685334.3,6292997.600000001,D20180201,0.011687335
D10119519537,-33.48648518,148.99479386,685330.7,6292998.7,D20180201,7.648954e-05
D10119519538,-33.48647599,148.99475476,685327.1,6292999.8,D20180201,0.000266802
D10119519539,-33.4864668,148.99471568,685323.5,6293000.9,D20180201,0.0029929
D10119519540,-33.48645762,148.99467661,685319.9,6293002.0,D20180201,0.0016849643
D10119519541,-33.48644844,148.99463753,685316.3,6293002.999999999,D20180201,0.0056833085
D10119519542,-33.48643925,148.99459846,685312.7000000001,6293004.1,D20180201,0.0004277299
D10119519543,-33.48643077,148.99456235,685309.3,6293005.1,D20180201,0.04663543
D10119519544,-33.48642234,148.99452643,685305.9999999999,6293006.1,D20180201,0.0403077
D10119519545,-33.48641397,148.99449079,685302.7,6293007.1,D20180201,0.010753367
D10119519546,-33.48640565,148.99445535,685299.4,6293008.1,D20180201,0.027476998
D10119519547,-33.48639738,148.9944201,685296.2,6293009.1,D20180201,0.0131302895
D10119519550,-33.48637293,148.99431593,685286.6,6293012.0,D20180201,0.0002692144
D10119519551,-33.48636429,148.99427916,685283.2,6293013.000000001,D20180201,0.0010960924
D10119519552,-33.48635556,148.994242,685279.7,6293014.0,D20180201,0.0033868945
D10119519554,-33.48633843,148.99416904,685273.0,6293016.1,D20180201,0.0014393993
D10119519555,-33.48632976,148.99413216,685269.6,6293017.1,D20180201,0.008712883
D10119519556,-33.48632078,148.99409394,685265.9999999999,6293018.2,D20180201,0.12890013
D10119519560,-33.48628576,148.99394488,685252.3,6293022.3,D20180201,0.0018665333
D10119519574,-33.48616014,148.99341026,685202.9,6293037.2,D20180201,0.23339224
D10119519576,-33.48614175,148.99333202,685195.6,6293039.4,D20180201,0.05020695
D10119519577,-33.4861326,148.99329308,685192.0,6293040.5,D20180201,0.12821329
D10119519579,-33.48611437,148.99321553,685184.9,6293042.6,D20180201,0.0010590754
D10119519581,-33.4860958,148.99313652,685177.6,6293044.8,D20180201,0.02693769
D10119519584,-33.48606787,148.9930177,685166.6,6293048.1,D20180201,0.35729805
D10119519587,-33.48604023,148.9929001,685155.7,6293051.4,D20180201,0.01639544
D10119519606,-33.48584744,148.99208071,685080.0,6293074.3,D20180201,0.3016653
D10119619007,-33.49177462,149.01673556,687358.2,6292372.7,D20180201,0.16209404
D10119619013,-33.49171748,149.01649229,687335.7,6292379.5,D20180201,0.09741523
D10119619481,-33.48706055,148.99668423,685505.2,6292931.5,D20180201,0.0014836701
D10119619482,-33.48705272,148.99665085,685502.1,6292932.4,D20180201,0.0028270022
D10119619487,-33.48701308,148.99648189,685486.5,6292937.1,D20180201,0.0020851307
D10119619490,-33.48698901,148.99637934,685477.0,6292940.0,D20180201,0.42899725
D10119619491,-33.48698103,148.99634533,685473.8,6292940.9,D20180201,0.22133638
D10119619493,-33.48696512,148.99627753,685467.6,6292942.8,D20180201,0.040028796
D10119619498,-33.48692775,148.99611811,685452.8,6292947.2,D20180201,0.0021034952
D10119619499,-33.4869203,148.99608634,685449.9,6292948.1,D20180201,0.08438891
D10119619500,-33.48691285,148.99605459,685447.0,6292949.000000001,D20180201,0.028692078
D10119619503,-33.48689071,148.99596011,685438.2,6292951.6,D20180201,0.019236058
D10119619505,-33.48687661,148.99589993,685432.7000000001,6292953.3,D20180201,0.0017783509
D10119619506,-33.48686963,148.99587012,685429.9,6292954.1,D20180201,0.032001946
D10119619512,-33.48682853,148.99569464,685413.7,6292959.0,D20180201,0.014184228
D10119619513,-33.48682105,148.99566273,685410.7,6292959.9,D20180201,0.003351946
D10119619514,-33.48681321,148.9956293,685407.7,6292960.8,D20180201,0.00019953269
D10119619515,-33.48680535,148.99559579,685404.6,6292961.8,D20180201,0.0058281817
D10119619516,-33.4867975,148.99556233,685401.5,6292962.699999999,D20180201,0.0025627424
D10119619517,-33.48678966,148.99552895,685398.4,6292963.6,D20180201,0.0027146626
D10119619520,-33.48676627,148.9954292,685389.2,6292966.4,D20180201,0.0003917948
D10119619521,-33.48675761,148.99539233,685385.8,6292967.4,D20180201,0.0016380106
D10119619523,-33.48673971,148.99531616,685378.7,6292969.5,D20180201,0.005031337
D10119619524,-33.48673075,148.99527802,685375.2,6292970.600000001,D20180201,0.0018131085
D10119619526,-33.48671281,148.99520169,685368.1,6292972.700000001,D20180201,0.0015567087
D10119619528,-33.4866945,148.99512378,685360.9,6292974.9,D20180201,0.0011228758
D10119619529,-33.4866851,148.99508376,685357.2,6292976.000000001,D20180201,0.0025351124
D10119619532,-33.48665684,148.99496357,685346.1,6292979.299999999,D20180201,0.0013157267
D10119619533,-33.48664742,148.99492349,685342.4,6292980.5,D20180201,0.0007030144
D10119619534,-33.48663799,148.9948834,685338.7,6292981.6,D20180201,0.0062052314
D10119619535,-33.48662905,148.99484535,685335.2,6292982.6,D20180201,0.019784534
D10119619536,-33.48662018,148.99480758,685331.7,6292983.7,D20180201,0.000831548
D10119619537,-33.48661129,148.99476975,685328.2,6292984.7,D20180201,0.0002029562
D10119619538,-33.48660238,148.99473182,685324.7000000001,6292985.8,D20180201,0.024442684
D10119619539,-33.48659344,148.99469378,685321.2,6292986.9,D20180201,0.00085828616
D10119619540,-33.48658448,148.99465562,685317.7,6292987.9,D20180201,0.004956932
D10119619542,-33.48656654,148.99457929,685310.6,6292990.0,D20180201,0.00069738575
D10119619543,-33.48655785,148.99454229,685307.2,6292991.1,D20180201,0.09453205
D10119619544,-33.48654936,148.99450613,685303.9,6292992.1,D20180201,0.008110626
D10119619545,-33.48654072,148.99446933,685300.5,6292993.1,D20180201,0.0024884904
D10119619546,-33.48653207,148.99443251,685297.0,6292994.1,D20180201,0.00047404878
D10119619549,-33.48650638,148.99432314,685286.9,6292997.199999999,D20180201,0.0016933413
D10119619550,-33.48649762,148.99428584,685283.5,6292998.2,D20180201,0.00024968537
D10119619551,-33.48648872,148.99424797,685280.0,6292999.3,D20180201,0.00094366865
D10119619552,-33.48647999,148.99421079,685276.6,6293000.3,D20180201,0.031911254
D10119619565,-33.48636495,148.99372116,685231.2999999999,6293013.9,D20180201,0.035070572
D10119619570,-33.48632088,148.99353358,685214.0000000001,6293019.2,D20180201,0.025011912
D10119619571,-33.48631215,148.99349641,685210.5,6293020.2,D20180201,9.4959716e-05
D10119619572,-33.4863029,148.99345705,685206.9,6293021.300000001,D20180201,0.09494188
D10119619574,-33.48628404,148.99337685,685199.5,6293023.5,D20180201,0.02517822
D10119619577,-33.48625583,148.99325685,685188.4,6293026.9,D20180201,0.026957463
D10119619579,-33.48623721,148.99317765,685181.1,6293029.1,D20180201,0.13897283
D10119619586,-33.48617215,148.99290084,685155.5,6293036.8,D20180201,0.0030390935
D10119619587,-33.48616301,148.99286197,685151.9,6293037.9,D20180201,0.017947584
D10119619588,-33.4861539,148.99282322,685148.3,6293038.9,D20180201,0.0012181109
D10119619601,-33.48603239,148.99230634,685100.5,6293053.300000001,D20180201,0.018190177
D10119619605,-33.48598576,148.99210839,685082.2,6293058.9,D20180201,0.020823527
D10119719006,-33.49191237,149.0167609,687360.3,6292357.4,D20180201,0.047044504
D10119719007,-33.49190257,149.0167192,687356.4,6292358.6,D20180201,0.17538173
D10119719476,-33.4872251,148.99682403,685517.8,6292913.0,D20180201,0.06203231
D10119719478,-33.48720958,148.99675785,685511.7,6292914.8,D20180201,0.03662253
D10119719487,-33.48713865,148.99645551,685483.7,6292923.3,D20180201,0.10371766
D10119719489,-33.48712215,148.9963852,685477.2,6292925.2,D20180201,0.002192416
D10119719490,-33.48711389,148.99635004,685473.9999999999,6292926.2,D20180201,0.0056707067
D10119719496,-33.48706705,148.99615035,685455.5,6292931.7,D20180201,0.041566897
D10119719497,-33.48705961,148.99611863,685452.6,6292932.6,D20180201,0.059844762
D10119719501,-33.48703002,148.99599238,685440.9,6292936.100000001,D20180201,0.0065383324
D10119719502,-33.48702254,148.99596051,685438.0000000001,6292937.0,D20180201,0.01677907
D10119719503,-33.48701507,148.99592863,685435.0,6292937.9,D20180201,0.08495676
D10119719504,-33.48700764,148.99589695,685432.1,6292938.8,D20180201,0.07244219
D10119719507,-33.48698564,148.99580309,685423.4,6292941.4,D20180201,0.0058539114
D10119719513,-33.48694128,148.99561386,685405.9,6292946.6,D20180201,0.011323273
D10119719514,-33.48693365,148.9955813,685402.9,6292947.5,D20180201,0.0012783227
D10119719515,-33.48692602,148.9955488,685399.9,6292948.5,D20180201,0.010906011
D10119719522,-33.48687048,148.99531205,685378.1,6292955.0,D20180201,0.04824047
D10119719523,-33.48686202,148.99527605,685374.7,6292956.0,D20180201,0.002866425
D10119719525,-33.48684504,148.99520372,685368.0,6292958.0,D20180201,0.016943514
D10119719529,-33.48680936,148.99505186,685353.9999999999,6292962.3,D20180201,0.0088834455
D10119719530,-33.48679995,148.99501183,685350.3,6292963.4,D20180201,0.20470041
D10119719533,-33.48677168,148.99489161,685339.2,6292966.7,D20180201,0.0010697652
D10119719534,-33.48676271,148.99485341,685335.7,6292967.8,D20180201,0.023383247
D10119719536,-33.48674534,148.99477944,685328.8,6292969.9,D20180201,0.0008828452
D10119719540,-33.48671035,148.99463052,685315.1,6292974.0,D20180201,0.0031027056
D10119719541,-33.48670154,148.99459301,685311.6,6292975.1,D20180201,0.004156147
D10119719543,-33.48668381,148.99451753,685304.6,6292977.2,D20180201,0.05762131
D10119719545,-33.48666617,148.99444245,685297.7,6292979.2,D20180201,0.014333716
D10119719546,-33.48665755,148.99440576,685294.3,6292980.3,D20180201,0.026962893
D10119719550,-33.48662206,148.99425468,685280.3,6292984.5,D20180201,0.0015675589
D10119719551,-33.48661296,148.99421598,685276.8,6292985.5,D20180201,0.004292533
D10119719565,-33.48648851,148.99368631,685227.8,6293000.3,D20180201,0.01351325
D10119719569,-33.48645417,148.99354009,685214.3,6293004.4,D20180201,0.12531464
D10119719570,-33.48644545,148.99350297,685210.9,6293005.4,D20180201,0.117041714
D10119719571,-33.48643658,148.9934652,685207.4,6293006.4,D20180201,0.00035350313
D10119719572,-33.48642715,148.9934251,685203.7,6293007.6,D20180201,0.0019143925
D10119719576,-33.48638943,148.99326467,685188.8,6293012.0,D20180201,0.26973397
D10119719587,-33.4862856,148.99282302,685148.0,6293024.3,D20180201,0.0058492757
D10119719588,-33.48627627,148.99278333,685144.3,6293025.4,D20180201,0.00029292985
D10119719603,-33.48613244,148.99217171,685087.8,6293042.500000001,D20180201,0.009920796
D10119719624,-33.48589745,148.99117386,684995.6,6293070.3,D20180201,0.013406642
D10119719631,-33.48583084,148.99089056,684969.4,6293078.2,D20180201,0.012795126
D10119819006,-33.49204127,149.01674856,687358.8,6292343.1,D20180201,0.029343588
D10119819007,-33.49203147,149.01670686,687355.0,6292344.299999999,D20180201,0.14148165
D10119819470,-33.48739898,148.9970035,685534.1,6292893.4,D20180201,0.07255223
D10119819474,-33.48736677,148.99686622,685521.4,6292897.2,D20180201,0.018603511
D10119819476,-33.48735067,148.99679762,685515.1,6292899.100000001,D20180201,0.015354214
D10119819477,-33.48734311,148.99676537,685512.1,6292900.0,D20180201,0.034985505
D10119819478,-33.48733554,148.9967331,685509.1,6292900.9,D20180201,0.034541305
D10119819497,-33.48718543,148.99609327,685449.9999999999,6292918.7,D20180201,0.07095585
D10119819502,-33.4871469,148.99592901,685434.8,6292923.3,D20180201,0.24651588
D10119819503,-33.487139,148.99589533,685431.7,6292924.2,D20180201,0.048545014
D10119819505,-33.4871233,148.9958284,685425.5,6292926.1,D20180201,0.017467534
D10119819514,-33.48705352,148.9955309,685398.0000000001,6292934.3,D20180201,0.0037370156
D10119819515,-33.48704576,148.99549786,685394.9,6292935.3,D20180201,0.00028049242
D10119819522,-33.4869893,148.99525724,685372.7000000001,6292942.0,D20180201,0.0010403374
D10119819536,-33.48687016,148.99474992,685325.8,6292956.1,D20180201,0.056489393
D10119819537,-33.48686172,148.99471396,685322.5,6292957.1,D20180201,0.07059219
D10119819540,-33.48683625,148.99460551,685312.5,6292960.1,D20180201,0.026089517
D10119819543,-33.48680951,148.99449169,685302.0000000001,6292963.3,D20180201,0.056467302
D10119819544,-33.4868005,148.99445333,685298.4,6292964.3,D20180201,0.016626405
D10119819545,-33.48679151,148.99441508,685294.9,6292965.4,D20180201,0.0076439427
D10119819546,-33.48678255,148.99437695,685291.4,6292966.5,D20180201,0.007056772
D10119819549,-33.48675529,148.99426095,685280.6,6292969.7,D20180201,0.0007006734
D10119819550,-33.48674599,148.9942214,685277.0,6292970.8,D20180201,0.05172364
D10119819566,-33.48660343,148.99361464,685220.9,6292987.7,D20180201,0.007502936
D10119819567,-33.4865951,148.99357916,685217.6,6292988.7,D20180201,0.011426501
D10119819570,-33.48656957,148.99347048,685207.6,6292991.7,D20180201,0.1074304
D10119819571,-33.48656037,148.9934313,685204.0,6292992.8,D20180201,0.0010062054
D10119819573,-33.48654194,148.9933529,685196.7000000001,6292995.0,D20180201,0.013928689
D10119819574,-33.48653255,148.99331295,685193.0,6292996.1,D20180201,0.0016655052
D10119819575,-33.48652311,148.99327283,685189.3,6292997.199999999,D20180201,0.06983041
D10119819576,-33.48651368,148.99323268,685185.6,6292998.3,D20180201,0.24068716
D10119819578,-33.48649425,148.99315008,685177.9999999999,6293000.6,D20180201,0.030864015
D10119819591,-33.48637248,148.99263214,685130.1,6293015.0,D20180201,0.0025220108
D10119819603,-33.4862566,148.99213936,685084.6,6293028.8,D20180201,0.06612777
D10119819638,-33.48588471,148.99055947,684938.5,6293072.799999999,D20180201,0.08178127
D10119919472,-33.48750649,148.99690025,685524.3,6292881.7,D20180201,0.05043053
D10119919473,-33.48749859,148.99686656,685521.2,6292882.6,D20180201,0.0523029
D10119919474,-33.48749067,148.99683279,685518.0000000001,6292883.5,D20180201,0.007961415
D10119919475,-33.48748293,148.99679979,685515.0,6292884.5,D20180201,0.007726159
D10119919476,-33.48747558,148.99676846,685512.1,6292885.3,D20180201,0.004310955
D10119919477,-33.48746823,148.9967371,685509.2,6292886.2,D20180201,0.05742354
D10119919518,-33.48714248,148.99534875,685380.9,6292924.8,D20180201,0.12583636
D10119919522,-33.48710898,148.99520606,685367.7,6292928.8,D20180201,0.031652052
D10119919528,-33.48706034,148.99499881,685348.5,6292934.5,D20180201,0.011254278
D10119919529,-33.4870522,148.99496414,685345.3,6292935.5,D20180201,0.07925038
D10119919541,-33.48695185,148.99453671,685305.8,6292947.4,D20180201,0.28799295
D10119919544,-33.48692447,148.99442022,685295.1,6292950.6,D20180201,0.004200727
D10119919546,-33.48690636,148.99434315,685287.9,6292952.8,D20180201,0.0036275114
D10119919558,-33.48679639,148.99387523,685244.7000000001,6292965.8,D20180201,0.0010660569
D10119919559,-33.48678749,148.99383737,685241.2,6292966.9,D20180201,0.6550589
D10119919561,-33.48676973,148.99376176,685234.2,6292969.0,D20180201,0.16708164
D10119919562,-33.48676106,148.99372488,685230.8,6292970.0,D20180201,0.292567
D10119919564,-33.48674351,148.99365016,685223.9,6292972.1,D20180201,0.00048252768
D10119919568,-33.48670891,148.99350287,685210.3,6292976.2,D20180201,0.008677089
D10119919571,-33.48668172,148.99338717,685199.6,6292979.4,D20180201,0.0028083778
D10119919593,-33.48647789,148.99252003,685119.5,6293003.6,D20180201,0.0018142763
D10120019472,-33.48763034,148.99686662,685520.9,6292868.0,D20180201,0.07121127
D10120019473,-33.48762258,148.99683351,685517.8,6292868.9,D20180201,0.03626521
D10120019474,-33.48761498,148.99680109,685514.8,6292869.8,D20180201,0.008208093
D10120019475,-33.48760777,148.99677034,685512.0,6292870.7,D20180201,0.01663787
D10120019476,-33.48760056,148.99673957,685509.1,6292871.5,D20180201,0.10181951
D10120019518,-33.48726591,148.99531335,685377.3,6292911.200000001,D20180201,0.0018601508
D10120019529,-33.48717656,148.99493266,685342.1,6292921.8,D20180201,0.17477667
D10120019531,-33.48716018,148.99486287,685335.7,6292923.7,D20180201,0.045376506
D10120019536,-33.48711896,148.99468727,685319.5,6292928.6,D20180201,0.010206732
D10120019540,-33.48708524,148.99454366,685306.2,6292932.6,D20180201,0.008966397
D10120019541,-33.48707588,148.99450383,685302.5,6292933.7,D20180201,0.053463925
D10120019542,-33.48706653,148.99446408,685298.8,6292934.8,D20180201,0.004131499
D10120019543,-33.48705721,148.99442442,685295.2,6292935.9,D20180201,0.037026685
D10120019558,-33.4869196,148.9938389,685241.1,6292952.2,D20180201,0.012536908
D10120019561,-33.48689293,148.99372539,685230.6,6292955.4,D20180201,0.19741845
D10120019562,-33.48688418,148.99368817,685227.1,6292956.4,D20180201,0.00055015524
D10120019564,-33.48686638,148.9936124,685220.1,6292958.5,D20180201,0.14497317
D10120019593,-33.48660245,148.99248938,685116.3,6292989.8,D20180201,0.0018765811
D10120119469,-33.48777644,148.9969279,685526.3,6292851.7,D20180201,0.015557197
D10120119472,-33.4877527,148.99682671,685516.9,6292854.5,D20180201,0.026266629
D10120119473,-33.48774527,148.99679499,685513.9999999999,6292855.4,D20180201,0.014885961
D10120119474,-33.4877384,148.99676567,685511.2999999999,6292856.2,D20180201,0.0015517798
D10120119521,-33.48736684,148.99518198,685364.9,6292900.2,D20180201,0.017604595
D10120119522,-33.48735899,148.99514852,685361.8,6292901.199999999,D20180201,0.003365595
D10120119530,-33.48729364,148.99487009,685336.1,6292908.9,D20180201,0.0042292974
D10120119539,-33.48721625,148.99454056,685305.6,6292918.1,D20180201,0.0002813664
D10120119540,-33.4872072,148.99450208,685302.1,6292919.1,D20180201,0.0045199385
D10120119550,-33.48711492,148.99410945,685265.8,6292930.1,D20180201,0.10062811
D10120119553,-33.48708755,148.99399299,685255.0,6292933.3,D20180201,0.0020859782
D10120219472,-33.48787493,148.99678623,685512.9,6292841.0,D20180201,0.003071219
D10120219473,-33.48786789,148.99675617,685510.1,6292841.8,D20180201,0.017129488
D10120219484,-33.48779078,148.99642698,685479.7,6292851.0,D20180201,0.0012180553
D10120219536,-33.48736455,148.99461112,685311.9,6292901.5,D20180201,0.068128236
D10120219539,-33.48733827,148.99449923,685301.5,6292904.6,D20180201,0.0005795512
D10120219540,-33.4873294,148.99446147,685297.9999999999,6292905.7,D20180201,0.0002019605
D10120219550,-33.4872377,148.99407133,685262.0000000001,6292916.5,D20180201,0.28139636
D10120219552,-33.48721965,148.9939945,685254.9,6292918.7,D20180201,0.009014101
D10120219553,-33.48721074,148.99395658,685251.4,6292919.7,D20180201,0.013250812
D10120219554,-33.48720184,148.99391868,685247.9,6292920.8,D20180201,0.04055761
D10120219555,-33.48719309,148.99388145,685244.4,6292921.8,D20180201,0.0017533829
D10120319417,-33.48856081,148.99914177,685730.3,6292760.7,D20180201,0.008569971
D10120319470,-33.48801495,148.99682151,685515.9,6292825.4,D20180201,0.13061784
D10120319476,-33.48797074,148.99663288,685498.4,6292830.7,D20180201,0.11371224
D10120319480,-33.48794206,148.99651051,685487.1,6292834.1,D20180201,0.08317676
D10120319482,-33.48792817,148.9964512,685481.7,6292835.7,D20180201,0.008107952
D10120319483,-33.48792135,148.99642207,685479.0,6292836.5,D20180201,0.00050886127
D10120319484,-33.48791451,148.99639288,685476.3,6292837.3,D20180201,0.0014480635
D10120319485,-33.48790766,148.99636359,685473.6,6292838.1,D20180201,0.09156582
D10120319524,-33.48759475,148.99503015,685350.3,6292875.2,D20180201,0.0014272843
D10120319530,-33.48754052,148.99479938,685329.0,6292881.6,D20180201,0.00377316
D10120319548,-33.4873791,148.99411238,685265.5,6292900.8,D20180201,0.11214817
D10120319550,-33.4873605,148.99403324,685258.2,6292903.0,D20180201,0.03467114
D10120319551,-33.48735175,148.99399601,685254.7,6292904.0,D20180201,0.0018043116
D10120319552,-33.48734285,148.9939581,685251.2,6292905.1,D20180201,0.0054859538
D10120319553,-33.48733394,148.99392022,685247.7,6292906.1,D20180201,0.0013695981
D10120418939,-33.49339348,149.01914118,687578.2,6292188.8,D20180201,0.009020215
D10120419419,-33.48867066,148.99904835,685721.4,6292748.700000001,D20180201,0.17583813
D10120419454,-33.48827866,148.99738333,685567.5,6292795.2,D20180201,0.039199505
D10120419470,-33.48814184,148.99680066,685513.7,6292811.4,D20180201,0.05401348
D10120419471,-33.48813431,148.99676854,685510.7,6292812.3,D20180201,0.030182844
D10120419474,-33.48811189,148.99667294,685501.9,6292814.9,D20180201,0.12548839
D10120419475,-33.48810446,148.99664122,685498.9,6292815.8,D20180201,0.060973868
D10120419476,-33.48809704,148.99660957,685496.0,6292816.7,D20180201,0.08776698
D10120419479,-33.48807519,148.99651636,685487.4,6292819.299999999,D20180201,0.028378585
D10120419480,-33.4880681,148.99648609,685484.6,6292820.1,D20180201,0.070117496
D10120419482,-33.48805398,148.99642582,685479.0,6292821.799999999,D20180201,0.0051265005
D10120419483,-33.48804695,148.99639579,685476.2,6292822.6,D20180201,0.0005286728
D10120419484,-33.48803993,148.99636582,685473.5,6292823.500000001,D20180201,0.00373465
D10120419520,-33.48775469,148.9951501,685361.1,6292857.3,D20180201,0.08389527
D10120419529,-33.48767222,148.9947992,685328.7000000001,6292867.0,D20180201,0.07585814
D10120519451,-33.48843693,148.99749583,685577.6,6292777.4,D20180201,0.04790597
D10120519452,-33.48842712,148.99745415,685573.8,6292778.600000001,D20180201,0.020474669
D10120519454,-33.48840754,148.99737088,685566.1,6292780.9,D20180201,0.028648555
D10120519467,-33.48829296,148.99688307,685521.0,6292794.5,D20180201,0.02178583
D10120519474,-33.48823859,148.99665129,685499.6,6292800.9,D20180201,0.088340625
D10120519476,-33.48822332,148.99658618,685493.6,6292802.699999999,D20180201,0.060555764
D10120519479,-33.48820117,148.99649166,685484.8,6292805.4,D20180201,0.021511177
D10120519480,-33.48819395,148.99646088,685481.9999999999,6292806.2,D20180201,0.07171001
D10120519482,-33.48817959,148.9963996,685476.3,6292807.9,D20180201,0.004060988
D10120519483,-33.48817244,148.99636907,685473.5,6292808.8,D20180201,0.053378616
D10120519484,-33.4881653,148.99633859,685470.7,6292809.6,D20180201,0.010173081
D10120519490,-33.48812251,148.99615599,685453.8,6292814.7,D20180201,0.010325746
D10120519491,-33.48811537,148.99612548,685451.0,6292815.5,D20180201,0.0026627418
D10120519529,-33.48779557,148.99476346,685325.1,6292853.4,D20180201,0.000801075
D10120519530,-33.48778645,148.99472463,685321.5,6292854.5,D20180201,0.007072798
D10120519532,-33.4877681,148.99464658,685314.3,6292856.7,D20180201,0.019759994
D10120519543,-33.48766718,148.99421717,685274.6,6292868.6,D20180201,0.012212228
D10120519648,-33.48667617,148.99000213,684885.1,6292986.1,D20180201,0.02019494
D10120619424,-33.48888858,148.99885364,685702.8,6292724.9,D20180201,0.017637148
D10120619451,-33.48856965,148.99749957,685577.7,6292762.7,D20180201,0.010886044
D10120619452,-33.48855925,148.99745535,685573.6,6292763.9,D20180201,0.0004197107
D10120619478,-33.48833541,148.99650221,685485.5,6292790.5,D20180201,0.0096144
D10120619482,-33.48830644,148.99637856,685474.1,6292793.9,D20180201,0.00030273548
D10120619491,-33.48824071,148.99609813,685448.2,6292801.7,D20180201,4.1316102e-06
D10120619525,-33.48795488,148.99488073,685335.7,6292835.6,D20180201,0.06304952
D10120619526,-33.48794611,148.9948434,685332.2,6292836.6,D20180201,0.12576559
D10120619529,-33.48791928,148.99472921,685321.7,6292839.8,D20180201,0.006592288
D10120619552,-33.48771509,148.9938601,685241.3,6292864.0,D20180201,0.13491002
D10120619558,-33.48766253,148.99363635,685220.7000000001,6292870.2,D20180201,0.0052347006
D10120619641,-33.48686981,148.99026515,684909.1,6292964.1,D20180201,0.15130384
D10120619670,-33.4865919,148.98908344,684799.9,6292997.0,D20180201,2.7611118e-06
