ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10116719431,-33.48398987,148.99987381,685808.1,6293266.3,D20180108,0.59906
D10116719432,-33.48398035,148.99983335,685804.4,6293267.5,D20180108,0.08245844
D10116719433,-33.48397077,148.99979257,685800.6,6293268.6,D20180108,0.026015146
D10116719434,-33.48396133,148.99975242,685796.9,6293269.7,D20180108,0.018981518
D10116719436,-33.48394234,148.99967163,685789.4,6293272.0,D20180108,0.00040519043
D10116719440,-33.48390571,148.99951574,685775.0,6293276.3,D20180108,0.11260419
D10116719443,-33.4838801,148.9994067,685764.9,6293279.3,D20180108,0.0030950073
D10116719444,-33.48387162,148.99937058,685761.6,6293280.3,D20180108,0.0015154226
D10116719445,-33.4838632,148.99933472,685758.3,6293281.3,D20180108,0.032573283
D10116719446,-33.48385507,148.99930005,685755.1,6293282.3,D20180108,0.042704914
D10116719448,-33.48383933,148.99923297,685748.9,6293284.2,D20180108,0.0006206947
D10116719450,-33.48382367,148.9991662,685742.7,6293286.0,D20180108,0.0017524826
D10116719451,-33.48381585,148.99913287,685739.6,6293286.9,D20180108,0.0010678428
D10116719453,-33.48380046,148.99906725,685733.6,6293288.8,D20180108,0.0006378669
D10116719467,-33.48367641,148.99853916,685684.7000000001,6293303.500000001,D20180108,0.011109591
D10116719468,-33.48366732,148.9985005,685681.2,6293304.6,D20180108,0.022507738
D10116719471,-33.48364198,148.99839257,685671.2,6293307.6,D20180108,0.019789066
D10116719472,-33.48363375,148.99835751,685668.0,6293308.5,D20180108,0.012274311
D10116719473,-33.48362555,148.99832255,685664.7000000001,6293309.5,D20180108,0.021831214
D10116719477,-33.48359299,148.99818383,685651.9,6293313.4,D20180108,0.1395569
D10116719478,-33.48358575,148.99815293,685649.0,6293314.2,D20180108,0.16664855
D10116719479,-33.48357805,148.9981201,685646.0000000001,6293315.100000001,D20180108,0.05228404
D10116719480,-33.48357044,148.99808765,685643.0,6293316.0,D20180108,0.076728866
D10116719482,-33.48355497,148.9980217,685636.9,6293317.9,D20180108,0.058138017
D10116818996,-33.48834335,149.01783563,687467.8,6292751.200000001,D20180108,0.056001373
D10116818997,-33.4883335,149.01779374,687463.9,6292752.4,D20180108,0.0076871854
D10116818999,-33.48831393,149.01771043,687456.2,6292754.7,D20180108,0.000583045
D10116819000,-33.4883042,149.01766904,687452.4,6292755.9,D20180108,0.031470444
D10116819002,-33.48828522,149.01758823,687444.9,6292758.1,D20180108,0.007711189
D10116819004,-33.4882668,149.01750979,687437.7,6292760.299999999,D20180108,0.083225735
D10116819011,-33.48820563,149.01724914,687413.6,6292767.6,D20180108,0.041971862
D10116819099,-33.48748639,149.0141825,687130.2,6292852.9,D20180108,0.0082671475
D10116819100,-33.4874785,149.01414882,687127.1,6292853.799999999,D20180108,0.016051048
D10116819319,-33.48523766,149.00461938,686246.4,6293119.4,D20180108,0.0015249744
D10116819392,-33.48450809,149.00151688,685959.7,6293205.9,D20180108,0.07192105
D10116819393,-33.48449604,149.00146574,685954.9,6293207.3,D20180108,0.059661992
D10116819397,-33.48444872,149.00126482,685936.4,6293212.9,D20180108,0.00794387
D10116819414,-33.48426705,149.00049284,685865.0,6293234.500000001,D20180108,0.004504418
D10116819415,-33.48425774,149.00045323,685861.4,6293235.6,D20180108,0.008233948
D10116819420,-33.48421317,149.0002635,685843.8,6293240.9,D20180108,0.013810501
D10116819422,-33.48419542,149.00018792,685836.8,6293243.0,D20180108,0.03003567
D10116819423,-33.48418655,149.00015014,685833.4,6293244.0,D20180108,0.17189333
D10116819425,-33.48416762,149.00006963,685825.9,6293246.3,D20180108,0.020501899
D10116819426,-33.48415812,149.00002921,685822.2,6293247.4,D20180108,0.0020878292
D10116819429,-33.48412979,148.99990871,685811.0,6293250.699999999,D20180108,0.028797725
D10116819430,-33.48412042,148.99986881,685807.4,6293251.9,D20180108,0.15098071
D10116819432,-33.48410105,148.99978645,685799.7,6293254.2,D20180108,0.022602731
D10116819434,-33.4840818,148.99970457,685792.2,6293256.4,D20180108,0.009606471
D10116819436,-33.48406234,148.99962177,685784.5,6293258.7,D20180108,0.020005044
D10116819446,-33.48397369,148.99924439,685749.6,6293269.2,D20180108,0.0032979145
D10116819448,-33.48395769,148.99917619,685743.2999999999,6293271.1,D20180108,0.012209661
D10116819453,-33.48391773,148.99900592,685727.6,6293275.9,D20180108,0.0010584525
D10116819455,-33.4839009,148.99893421,685721.0,6293277.9,D20180108,0.12782505
D10116819456,-33.48389241,148.99889806,685717.6,6293278.9,D20180108,0.09466512
D10116819471,-33.48376516,148.9983561,685667.5,6293294.0,D20180108,0.034561493
D10116819472,-33.48375679,148.99832045,685664.2,6293295.0,D20180108,0.063145414
D10116819474,-33.48373997,148.99824879,685657.6,6293296.9,D20180108,0.023024589
D10116819476,-33.48372377,148.99817978,685651.2,6293298.9,D20180108,0.22934593
D10116819477,-33.48371616,148.99814734,685648.2,6293299.8,D20180108,0.14635637
D10116819478,-33.48370849,148.99811462,685645.2,6293300.7,D20180108,0.12063722
D10116819479,-33.483701,148.99808267,685642.3,6293301.6,D20180108,0.106884964
D10116819520,-33.48334983,148.99658729,685504.1,6293343.2,D20180108,0.05748274
D10116819524,-33.48331393,148.99643449,685489.9,6293347.4,D20180108,0.0029850928
D10116919002,-33.48841679,149.01758711,687444.6,6292743.5,D20180108,0.024441782
D10116919004,-33.48839747,149.01750489,687437.0,6292745.8,D20180108,0.04265528
D10116919006,-33.48837843,149.01742383,687429.5,6292748.1,D20180108,0.48917428
D10116919008,-33.4883598,149.01734451,687422.1,6292750.3,D20180108,0.018913921
D10116919014,-33.48830662,149.01711795,687401.2,6292756.6,D20180108,0.07242237
D10116919041,-33.48806309,149.01608069,687305.3,6292785.5,D20180108,0.005204902
D10116919098,-33.48762282,149.01420225,687131.7,6292837.7,D20180108,0.0115881
D10116919099,-33.4876142,149.01416553,687128.4,6292838.7,D20180108,0.0007692556
D10116919103,-33.48757623,149.01400393,687113.4,6292843.2,D20180108,0.013872516
D10116919106,-33.48753692,149.01383707,687097.9999999999,6292847.9,D20180108,0.08590547
D10116919108,-33.48750223,149.01369006,687084.4,6292852.0,D20180108,0.00767869
D10116919109,-33.48748373,149.01361171,687077.2,6292854.2,D20180108,0.018502211
D10116919396,-33.48458483,149.00128325,685937.8,6293197.8,D20180108,0.031314757
D10116919414,-33.48439061,149.00045795,685861.5,6293220.8,D20180108,0.105899185
D10116919416,-33.48437228,149.00037995,685854.3,6293223.0,D20180108,0.05521993
D10116919422,-33.48431867,149.00015176,685833.2,6293229.4,D20180108,0.0006054023
D10116919423,-33.48430893,149.00011033,685829.4,6293230.5,D20180108,0.03769929
D10116919424,-33.48429918,149.00006888,685825.6,6293231.7,D20180108,0.0023135252
D10116919426,-33.48427976,148.99998629,685817.9,6293234.0,D20180108,0.034209114
D10116919430,-33.48424118,148.99982219,685802.8,6293238.5,D20180108,0.0028667198
D10116919432,-33.48422195,148.9997404,685795.2,6293240.8,D20180108,0.0055890507
D10116919433,-33.48421224,148.99969909,685791.4,6293242.0,D20180108,0.007564984
D10116919434,-33.48420253,148.99965779,685787.6,6293243.1,D20180108,0.041716576
D10116919446,-33.48409338,148.99919326,685744.6,6293256.100000001,D20180108,0.0068378267
D10116919447,-33.48408495,148.99915733,685741.3,6293257.1,D20180108,0.0036233482
D10116919453,-33.48403524,148.99894556,685721.7,6293263.0,D20180108,0.015233412
D10116919454,-33.48402711,148.99891092,685718.5,6293263.9,D20180108,0.04156887
D10116919455,-33.48401894,148.99887611,685715.2999999999,6293264.9,D20180108,0.054962136
D10116919456,-33.48401073,148.99884112,685712.1,6293265.9,D20180108,0.06452303
D10116919457,-33.48400247,148.99880595,685708.8,6293266.8,D20180108,0.13261603
D10116919462,-33.483961,148.9986293,685692.5,6293271.8,D20180108,0.0037433396
D10116919474,-33.48386337,148.99821327,685654.1,6293283.3,D20180108,0.011860138
D10116919477,-33.48384025,148.9981147,685645.0,6293286.1,D20180108,0.18634379
D10117019007,-33.48849736,149.01736905,687424.1,6292735.0,D20180108,0.06701289
D10117019008,-33.48848801,149.01732925,687420.4,6292736.1,D20180108,0.009251805
D10117019009,-33.48847861,149.01728921,687416.7000000001,6292737.2,D20180108,0.012034908
D10117019010,-33.488469,149.01724834,687413.0,6292738.4,D20180108,0.087887906
D10117019022,-33.48836489,149.01680472,687372.0,6292750.7,D20180108,0.06762815
D10117019098,-33.48774701,149.01417007,687128.5,6292824.0,D20180108,0.022204464
D10117019099,-33.48773862,149.01413429,687125.2,6292825.0,D20180108,0.004430285
D10117019103,-33.48769983,149.01396923,687109.9,6292829.6,D20180108,0.01097662
D10117019105,-33.48767629,149.01386923,687100.7000000001,6292832.4,D20180108,0.027983489
D10117019413,-33.48452417,149.00046564,685862.0000000001,6293206.0,D20180108,0.05695061
D10117019414,-33.48451493,149.00042633,685858.3,6293207.1,D20180108,0.004278745
D10117019416,-33.48449646,149.00034771,685851.1,6293209.3,D20180108,0.049480274
D10117019417,-33.48448725,149.00030852,685847.4,6293210.4,D20180108,0.13456628
D10117019420,-33.48445978,149.00019162,685836.6,6293213.6,D20180108,0.040823296
D10117019421,-33.48445068,149.0001529,685833.0,6293214.7,D20180108,0.008922066
D10117019422,-33.48444124,149.00011272,685829.3,6293215.800000001,D20180108,0.2677378
D10117019430,-33.4843632,148.99978082,685798.7,6293225.1,D20180108,0.0049192184
D10117019431,-33.48435326,148.99973855,685794.8,6293226.3,D20180108,0.002943767
D10117019433,-33.48433337,148.99965398,685786.9,6293228.6,D20180108,0.0044626077
D10117019434,-33.48432342,148.9996117,685783.0,6293229.8,D20180108,0.018368654
D10117019435,-33.48431393,148.9995713,685779.2999999999,6293230.9,D20180108,0.07332203
D10117019438,-33.48428622,148.99945338,685768.4,6293234.2,D20180108,0.3349749
D10117019441,-33.4842587,148.99933628,685757.6,6293237.5,D20180108,0.00031976373
D10117019442,-33.48424962,148.99929765,685753.9999999999,6293238.5,D20180108,0.009433677
D10117019447,-33.4842066,148.99911446,685737.1,6293243.6,D20180108,0.045946524
D10117019448,-33.48419779,148.99907696,685733.6,6293244.7,D20180108,0.013872288
D10117019449,-33.48418927,148.99904064,685730.2,6293245.7,D20180108,0.004690946
D10117019453,-33.48415605,148.99889914,685717.2,6293249.6,D20180108,0.027655177
D10117019454,-33.48414773,148.99886371,685713.9,6293250.6,D20180108,0.014944152
D10117019455,-33.4841396,148.99882906,685710.7,6293251.6,D20180108,0.006310162
D10117019456,-33.48413131,148.99879374,685707.4,6293252.6,D20180108,0.005810834
D10117019458,-33.48411495,148.99872404,685701.0,6293254.5,D20180108,0.06329518
D10117019461,-33.48409044,148.99861959,685691.2999999999,6293257.4,D20180108,0.03374659
D10117019462,-33.48408218,148.99858442,685688.1,6293258.4,D20180108,0.0008891819
D10117019463,-33.48407389,148.99854907,685684.8,6293259.4,D20180108,0.002859692
D10117019541,-33.48339854,148.9956736,685419.1,6293339.4,D20180108,0.46327573
D10117019543,-33.48337935,148.99559202,685411.5,6293341.7,D20180108,0.11431763
D10117019547,-33.4833414,148.99543059,685396.6,6293346.2,D20180108,0.25229576
D10117019548,-33.48333218,148.99539136,685393.0,6293347.3,D20180108,0.32680088
D10117019549,-33.48332298,148.9953522,685389.3,6293348.4,D20180108,0.34230995
D10117019553,-33.48328616,148.99519557,685374.9,6293352.7,D20180108,0.004563464
D10117019564,-33.4831836,148.99475928,685334.5,6293364.9,D20180108,0.21435796
D10117119009,-33.48860267,149.01725647,687413.4,6292723.5,D20180108,0.030347561
D10117119016,-33.48854129,149.01699498,687389.3,6292730.800000001,D20180108,0.019251358
D10117119017,-33.48853304,149.0169598,687385.9999999999,6292731.8,D20180108,0.06339331
D10117119022,-33.48849163,149.01678324,687369.7,6292736.7,D20180108,0.0403387
D10117119025,-33.48846661,149.01667658,687359.8,6292739.7,D20180108,0.041686527
D10117119031,-33.48841534,149.0164581,687339.7,6292745.7,D20180108,0.07973457
D10117119097,-33.48787849,149.01416899,687128.1,6292809.4,D20180108,0.022333972
D10117119102,-33.48783297,149.01397514,687110.2,6292814.8,D20180108,0.0011356875
D10117119416,-33.48462062,149.0003154,685847.8,6293195.6,D20180108,0.0070748706
D10117119420,-33.48458286,149.00015475,685832.9,6293200.1,D20180108,0.029039498
D10117119421,-33.48457353,149.00011503,685829.3,6293201.2,D20180108,0.28252462
D10117119422,-33.48456415,149.00007515,685825.6,6293202.3,D20180108,0.32568628
D10117119424,-33.4845453,148.99999496,685818.2,6293204.5,D20180108,0.08167437
D10117119430,-33.48448708,148.99974734,685795.2999999999,6293211.4,D20180108,0.44109058
D10117119433,-33.48445726,148.99962052,685783.6,6293214.9,D20180108,0.0037556954
D10117119435,-33.48443797,148.99953848,685776.0,6293217.2,D20180108,0.029073764
D10117119436,-33.48442853,148.99949832,685772.3,6293218.4,D20180108,0.06917022
D10117119437,-33.48441927,148.99945891,685768.6,6293219.4,D20180108,0.0061625433
D10117119438,-33.48440983,148.99941876,685764.9,6293220.6,D20180108,0.42222485
D10117119440,-33.48439095,148.99933844,685757.5,6293222.8,D20180108,0.03762564
D10117119441,-33.48438164,148.99929882,685753.8,6293223.9,D20180108,0.0005078062
D10117119442,-33.48437264,148.99926052,685750.3,6293225.0,D20180108,0.018114807
D10117119457,-33.48424454,148.99871498,685699.9,6293240.2,D20180108,0.056740087
D10117119461,-33.48421316,148.99858121,685687.5,6293243.9,D20180108,0.0026209485
D10117119462,-33.48420518,148.99854719,685684.4,6293244.8,D20180108,0.001934051
D10117119463,-33.48419718,148.99851311,685681.2,6293245.8,D20180108,0.111924775
D10117119464,-33.48418923,148.99847921,685678.1,6293246.7,D20180108,0.09390916
D10117119474,-33.48411282,148.99815338,685648.0,6293255.8,D20180108,0.046358123
D10117119536,-33.48356766,148.99583262,685433.5,6293320.4,D20180108,0.0014235197
D10117119537,-33.48355809,148.99579194,685429.7,6293321.5,D20180108,0.0010354873
D10117119541,-33.48351984,148.99562925,685414.7,6293326.0,D20180108,0.40587217
D10117119542,-33.48351028,148.99558857,685410.9,6293327.200000001,D20180108,0.28759417
D10117119543,-33.48350072,148.99554791,685407.2,6293328.3,D20180108,0.23498489
D10117119544,-33.48349115,148.99550723,685403.4,6293329.4,D20180108,0.30771065
D10117119546,-33.48347193,148.99542547,685395.8,6293331.7,D20180108,0.37762097
D10117119547,-33.48346273,148.99538631,685392.2,6293332.8,D20180108,0.27197617
D10117119549,-33.48344432,148.99530801,685385.0,6293335.0,D20180108,0.3257914
D10117119555,-33.4833891,148.99507308,685363.2999999999,6293341.5,D20180108,0.12728442
D10117119558,-33.48336149,148.99495559,685352.4,6293344.8,D20180108,0.4138863
D10117119560,-33.48334304,148.99487711,685345.2,6293347.0,D20180108,0.23625788
D10117119561,-33.48333359,148.99483692,685341.4,6293348.1,D20180108,0.23407476
D10117119565,-33.48329486,148.99467222,685326.2,6293352.7,D20180108,0.6568102
D10117219017,-33.48866041,149.016941,687384.0,6292717.7,D20180108,0.05800074
D10117219018,-33.4886523,149.01690641,687380.8,6292718.7,D20180108,0.018676456
D10117219023,-33.48861183,149.01673382,687364.9,6292723.5,D20180108,0.018863048
D10117219027,-33.48857931,149.01659514,687352.0,6292727.3,D20180108,0.03599535
D10117219031,-33.48854487,149.01644841,687338.5,6292731.4,D20180108,0.061110985
D10117219421,-33.48469733,149.00008118,685825.9,6293187.5,D20180108,0.0391777
D10117219422,-33.48468776,149.00004049,685822.1,6293188.6,D20180108,0.033848915
D10117219424,-33.48466872,148.99995952,685814.6,6293190.9,D20180108,0.10179491
D10117219435,-33.48456227,148.99950672,685772.8,6293203.5,D20180108,0.010940784
D10117219436,-33.48455283,148.99946657,685769.1,6293204.6,D20180108,0.019416751
D10117219438,-33.48453396,148.99938631,685761.6,6293206.9,D20180108,0.013532047
D10117219440,-33.48451533,148.99930703,685754.3,6293209.1,D20180108,0.26007771
D10117219441,-33.48450631,148.99926864,685750.8,6293210.1,D20180108,0.0015262798
D10117219442,-33.48449732,148.99923037,685747.2,6293211.2,D20180108,0.0010853813
D10117219443,-33.48448833,148.99919211,685743.7,6293212.3,D20180108,0.009160823
D10117219445,-33.48447036,148.99911563,685736.6,6293214.4,D20180108,0.008519645
D10117219446,-33.48446138,148.99907739,685733.1,6293215.5,D20180108,0.0061994004
D10117219448,-33.48444388,148.99900287,685726.2,6293217.5,D20180108,0.012583728
D10117219456,-33.48437628,148.99871497,685699.6,6293225.5,D20180108,0.00051949796
D10117219457,-33.48436844,148.99868154,685696.5,6293226.5,D20180108,0.030867122
D10117219458,-33.48436018,148.99864635,685693.2,6293227.5,D20180108,0.042269487
D10117219459,-33.48435232,148.99861283,685690.1,6293228.4,D20180108,0.0019879465
D10117219460,-33.48434458,148.99857983,685687.1,6293229.3,D20180108,0.029279193
D10117219461,-33.48433671,148.9985463,685684.0,6293230.2,D20180108,0.002383143
D10117219462,-33.48432892,148.99851308,685680.9,6293231.200000001,D20180108,0.0031168316
D10117219463,-33.4843212,148.99848018,685677.9,6293232.1,D20180108,0.33758327
D10117219464,-33.48431375,148.99844839,685674.9,6293233.0,D20180108,0.034643166
D10117219466,-33.4842988,148.99838464,685669.1,6293234.7,D20180108,0.0077745644
D10117219483,-33.48416805,148.99782713,685617.5,6293250.2,D20180108,0.07236774
D10117219532,-33.48372524,148.99594263,685443.4,6293302.7,D20180108,0.01312644
D10117219535,-33.48369655,148.99582061,685432.1,6293306.1,D20180108,0.08406508
D10117219536,-33.48368699,148.99577993,685428.3,6293307.2,D20180108,0.39370492
D10117219539,-33.4836583,148.99565792,685417.0,6293310.6,D20180108,0.24287464
D10117219542,-33.48362962,148.99553593,685405.8,6293314.0,D20180108,0.22774391
D10117219543,-33.48362006,148.99549528,685401.9999999999,6293315.2,D20180108,0.22269107
D10117219544,-33.48361051,148.99545467,685398.3,6293316.3,D20180108,0.22951595
D10117219545,-33.48360112,148.99541473,685394.6,6293317.4,D20180108,0.32607833
D10117219546,-33.48359202,148.99537603,685391.0,6293318.5,D20180108,0.34162232
D10117219547,-33.48358293,148.99533733,685387.4,6293319.6,D20180108,0.31941384
D10117219549,-33.48356474,148.99525993,685380.3,6293321.7,D20180108,0.2822433
D10117219554,-33.48351926,148.99506642,685362.4,6293327.1,D20180108,0.2577332
D10117219560,-33.48346392,148.99483096,685340.6,6293333.7,D20180108,0.000218001
D10117219566,-33.48340596,148.99458447,685317.8,6293340.5,D20180108,0.18667375
D10117319027,-33.48870958,149.01658857,687351.1,6292712.9,D20180108,0.14285003
D10117319029,-33.48869325,149.01651895,687344.7000000001,6292714.8,D20180108,0.016079985
D10117319036,-33.48863218,149.01625876,687320.7000000001,6292722.1,D20180108,0.14045331
D10117319037,-33.48862312,149.01622016,687317.1,6292723.1,D20180108,0.06365969
D10117319441,-33.48463066,148.9992371,685747.6,6293196.4,D20180108,0.0020213749
D10117319442,-33.48462179,148.99919934,685744.1,6293197.499999999,D20180108,0.00091322215
D10117319443,-33.48461289,148.99916148,685740.6,6293198.5,D20180108,0.0042828647
D10117319444,-33.48460397,148.99912351,685737.1,6293199.6,D20180108,0.05401644
D10117319445,-33.48459503,148.99908542,685733.5,6293200.6,D20180108,0.019148506
D10117319446,-33.48458605,148.9990472,685729.9999999999,6293201.7,D20180108,0.005205122
D10117319447,-33.48457731,148.99901001,685726.6,6293202.7,D20180108,0.001578976
D10117319448,-33.48456892,148.99897425,685723.2999999999,6293203.7,D20180108,0.008661025
D10117319449,-33.48456034,148.99893772,685719.9,6293204.7,D20180108,0.09199139
D10117319458,-33.48448547,148.99861877,685690.4,6293213.6,D20180108,0.008186648
D10117319459,-33.48447738,148.99858431,685687.2,6293214.6,D20180108,0.0016936186
D10117319460,-33.48446951,148.99855075,685684.1,6293215.5,D20180108,0.059014007
D10117319461,-33.48446125,148.99851558,685680.9,6293216.5,D20180108,0.18236808
D10117319462,-33.48445329,148.99848164,685677.7,6293217.4,D20180108,0.041515768
D10117319464,-33.48443814,148.99841704,685671.8,6293219.2,D20180108,0.07724932
D10117319465,-33.48443055,148.99838468,685668.8,6293220.1,D20180108,0.19860235
D10117319466,-33.48442299,148.99835241,685665.8,6293221.0,D20180108,0.006134803
D10117319467,-33.48441546,148.99832029,685662.8,6293221.9,D20180108,0.09084189
D10117319474,-33.48436279,148.99809565,685642.1,6293228.2,D20180108,0.012782676
D10117319486,-33.4842662,148.99768405,685604.0,6293239.6,D20180108,0.046275314
D10117319488,-33.48424887,148.99761025,685597.2,6293241.7,D20180108,0.00063388195
D10117319491,-33.48422224,148.99749689,685586.7,6293244.8,D20180108,0.04570664
D10117319504,-33.48411003,148.99701912,685542.6,6293258.1,D20180108,0.048873194
D10117319507,-33.48408423,148.99690926,685532.4,6293261.2,D20180108,0.0046132407
D10117319530,-33.48386505,148.99597699,685446.3,6293287.1,D20180108,0.0075247157
D10117319531,-33.48385503,148.99593441,685442.3,6293288.3,D20180108,0.0015047602
D10117319532,-33.48384522,148.99589271,685438.5,6293289.5,D20180108,0.00097683
D10117319534,-33.48382572,148.99580977,685430.8,6293291.8,D20180108,0.26251665
D10117319535,-33.48381602,148.99576853,685427.0,6293292.9,D20180108,0.26092973
D10117319536,-33.48380636,148.99572744,685423.2,6293294.1,D20180108,0.3538115
D10117319537,-33.48379678,148.99568673,685419.4,6293295.200000001,D20180108,0.29122794
D10117319538,-33.48378725,148.99564619,685415.7,6293296.4,D20180108,0.38035303
D10117319541,-33.48375851,148.99552394,685404.4,6293299.8,D20180108,0.17458536
D10117319542,-33.48374895,148.9954833,685400.6,6293300.9,D20180108,0.18654975
D10117319545,-33.48372106,148.99536462,685389.7,6293304.2,D20180108,0.18387146
D10117319546,-33.48371196,148.99532592,685386.1,6293305.3,D20180108,0.32971874
D10117319554,-33.48363922,148.99501637,685357.5,6293313.9,D20180108,0.24648303
D10117319558,-33.48360275,148.99486119,685343.1,6293318.2,D20180108,0.36576658
D10117319560,-33.48358395,148.99478124,685335.7,6293320.4,D20180108,0.25893474
D10117319561,-33.4835745,148.99474106,685332.0,6293321.6,D20180108,0.2516795
D10117319565,-33.48353639,148.99457895,685317.0,6293326.1,D20180108,0.12946185
D10117319568,-33.48350744,148.99445584,685305.7,6293329.5,D20180108,0.11522433
D10117419030,-33.48881493,149.01647575,687340.4,6292701.4,D20180108,0.12783849
D10117419036,-33.48876429,149.01625993,687320.5,6292707.4,D20180108,0.025441008
D10117419441,-33.48475448,148.99920336,685744.2,6293182.7,D20180108,0.034311447
D10117419443,-33.48473707,148.99912922,685737.3,6293184.8,D20180108,0.0055024857
D10117419444,-33.48472833,148.99909201,685733.9,6293185.8,D20180108,0.004370865
D10117419446,-33.48471086,148.99901763,685727.0,6293187.9,D20180108,0.55567914
D10117419447,-33.48470229,148.99898113,685723.6,6293188.9,D20180108,0.008124893
D10117419448,-33.48469373,148.99894466,685720.3,6293189.9,D20180108,0.0035409064
D10117419449,-33.48468516,148.99890819,685716.9,6293190.9,D20180108,0.0016086441
D10117419452,-33.48465964,148.9987995,685706.8,6293194.0,D20180108,0.0018846061
D10117419453,-33.48465107,148.99876299,685703.5,6293194.999999999,D20180108,0.008122365
D10117419459,-33.48460185,148.9985533,685684.1,6293200.799999999,D20180108,0.003408607
D10117419460,-33.48459372,148.99851865,685680.9,6293201.8,D20180108,0.004081837
D10117419461,-33.48458562,148.99848413,685677.7,6293202.7,D20180108,0.045641255
D10117419462,-33.48457795,148.99845143,685674.7,6293203.7,D20180108,0.012308905
D10117419463,-33.4845702,148.9984184,685671.6,6293204.6,D20180108,0.052172188
D10117419464,-33.48456248,148.99838546,685668.6,6293205.5,D20180108,0.07275481
D10117419465,-33.48455477,148.9983526,685665.5,6293206.4,D20180108,0.071209274
D10117419466,-33.48454724,148.99832047,685662.6,6293207.3,D20180108,0.0018434752
D10117419467,-33.48453947,148.99828734,685659.5,6293208.2,D20180108,0.059201363
D10117419475,-33.4844773,148.99802229,685635.0,6293215.6,D20180108,0.15966758
D10117419476,-33.4844695,148.99798903,685631.9,6293216.5,D20180108,0.06669846
D10117419477,-33.48446171,148.99795584,685628.9,6293217.4,D20180108,0.05115083
D10117419478,-33.48445394,148.99792269,685625.8,6293218.4,D20180108,0.00485071
D10117419480,-33.48443714,148.99785114,685619.2,6293220.3,D20180108,0.007703563
D10117419483,-33.48441186,148.99774348,685609.2,6293223.3,D20180108,0.002319484
D10117419485,-33.48439522,148.9976726,685602.7,6293225.3,D20180108,0.006043198
D10117419489,-33.48435969,148.99752136,685588.7000000001,6293229.499999999,D20180108,0.053147122
D10117419491,-33.48434173,148.99744493,685581.6,6293231.6,D20180108,0.016148811
D10117419492,-33.48433279,148.99740688,685578.1,6293232.7,D20180108,0.032982107
D10117419495,-33.48430666,148.99729561,685567.8,6293235.8,D20180108,0.036510967
D10117419496,-33.4842982,148.99725958,685564.5,6293236.8,D20180108,0.032010764
D10117419499,-33.48427248,148.99715007,685554.4,6293239.9,D20180108,0.018833157
D10117419502,-33.48424633,148.9970387,685544.1,6293243.0,D20180108,0.056483295
D10117419504,-33.48422906,148.99696519,685537.3,6293245.0,D20180108,0.0005411833
D10117419529,-33.48399541,148.9959712,685445.4,6293272.7,D20180108,0.07695077
D10117419530,-33.48398532,148.99592829,685441.5,6293273.9,D20180108,0.003486473
D10117419531,-33.48397526,148.99588554,685437.5,6293275.1,D20180108,0.0048949
D10117419534,-33.48394518,148.99575764,685425.7,6293278.6,D20180108,0.29950747
D10117419535,-33.48393531,148.99571568,685421.8,6293279.800000001,D20180108,0.24536553
D10117419536,-33.48392589,148.99567561,685418.1,6293280.9,D20180108,0.35164836
D10117419537,-33.48391657,148.995636,685414.5,6293282.0,D20180108,0.4353447
D10117419539,-33.48389786,148.99555637,685407.1,6293284.2,D20180108,0.3355802
D10117419540,-33.48388845,148.99551636,685403.4,6293285.4,D20180108,0.2426336
D10117419541,-33.48387901,148.99547622,685399.7,6293286.5,D20180108,0.24415858
D10117419542,-33.48386955,148.99543597,685396.0,6293287.6,D20180108,0.27161685
D10117419543,-33.48386017,148.99539605,685392.3,6293288.7,D20180108,0.2123555
D10117419546,-33.48383226,148.99527735,685381.3,6293292.0,D20180108,0.1816876
D10117419554,-33.48375917,148.99496632,685352.6,6293300.7,D20180108,0.28831723
D10117519036,-33.48889339,149.01624842,687319.1,6292693.1,D20180108,0.015239458
D10117519044,-33.48881856,149.01592983,687289.7,6292702.0,D20180108,0.3653848
D10117519443,-33.48486155,148.99909823,685734.2,6293171.0,D20180108,0.0011763055
D10117519444,-33.48485298,148.99906175,685730.8,6293172.1,D20180108,0.008336397
D10117519446,-33.48483584,148.99898873,685724.0,6293174.1,D20180108,0.61895055
D10117519447,-33.48482728,148.99895227,685720.7000000001,6293175.1,D20180108,0.0071497927
D10117519448,-33.48481871,148.99891581,685717.3,6293176.1,D20180108,0.0026604598
D10117519449,-33.48481015,148.99887935,685713.9,6293177.1,D20180108,0.0005315401
D10117519452,-33.48478446,148.99876995,685703.8,6293180.2,D20180108,0.13605106
D10117519454,-33.48476773,148.99869866,685697.2,6293182.2,D20180108,0.005521742
D10117519455,-33.48475932,148.99866285,685693.9,6293183.2,D20180108,0.0011595936
D10117519462,-33.4847015,148.99841651,685671.2,6293190.0,D20180108,0.0093073435
D10117519463,-33.48469342,148.99838208,685668.0,6293191.0,D20180108,0.018891597
D10117519464,-33.4846854,148.99834792,685664.8,6293191.9,D20180108,0.07745138
D10117519465,-33.48467745,148.99831401,685661.7,6293192.9,D20180108,0.053021405
D10117519467,-33.48466173,148.99824703,685655.5,6293194.7,D20180108,0.15346761
D10117519475,-33.48459913,148.99798015,685630.8,6293202.1,D20180108,0.039622534
D10117519477,-33.48458305,148.99791164,685624.5,6293204.1,D20180108,0.022064226
