ID,Fi,Lambda,E,N,H,Velocity_m,Sigma_ts_m,aceler,def0,D20240107,D20240119,D20240131,D20240212,D20240224,D20240307,D20240319,D20240331,D20240412,D20240424,D20240506,D20240518,D20240530,D20240611,D20240623,D20240705,D20240717,D20240729,D20240822,D20240903,D20240915,D20240927,D20241009,D20241021,D20241102,D20241114,D20241126,D20241208,D20241220,D20250101,D20250113,D20250125,D20250206,D20250218
D30000900429,-12.643010179999999,28.026960160000002,611527.400000000023283,8602123.099999999627471,1332.250000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,1.300000000000000,3.010000000000000,-2.790000000000000,1.710000000000000,4.220000000000000,-2.600000000000000,-2.530000000000000,-4.220000000000000,-5.920000000000000,-4.380000000000000,-4.600000000000000,-5.220000000000000,-6.520000000000000,-6.650000000000000,-7.570000000000000,-4.650000000000000,-9.850000000000000,-5.520000000000000,-4.680000000000000,-5.980000000000000,-9.039999999999999,-1.530000000000000,-5.540000000000000,-1.290000000000000,-0.020000000000000,0.980000000000000,-7.330000000000000,-4.950000000000000,-9.199999999999999,0.420000000000000,2.030000000000000,-2.420000000000000,-3.770000000000000
D30000900483,-12.642623920000000,28.025301320000001,611347.400000000023283,8602166.500000000000000,1334.660000000000082,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,-1.330000000000000,1.160000000000000,-9.150000000000000,-3.030000000000000,-1.440000000000000,-4.140000000000000,-4.070000000000001,-5.770000000000000,-7.470000000000000,-7.380000000000000,-12.230000000000000,-12.100000000000000,-11.609999999999999,-12.670000000000000,-12.880000000000001,-11.500000000000000,-13.070000000000000,-4.540000000000000,-8.580000000000000,-6.300000000000000,-6.980000000000000,-6.570000000000000,0.390000000000000,-3.380000000000000,-6.490000000000000,-7.060000000000000,-13.690000000000000,-8.420000000000000,-6.960000000000000,-4.660000000000000,-4.750000000000000,-7.420000000000000,-6.190000000000000
D30000900485,-12.642610180000000,28.025242259999999,611341.000000000000000,8602168.099999999627471,1334.490000000000009,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-12.670000000000000,-8.340000000000000,-11.810000000000000,-6.820000000000000,-5.630000000000000,-7.150000000000000,-7.080000000000000,-8.770000000000000,-10.470000000000001,-12.420000000000000,-12.609999999999999,-11.800000000000001,-9.550000000000001,-10.800000000000001,-8.660000000000000,-13.940000000000000,-15.890000000000001,-9.900000000000000,-9.420000000000000,-10.720000000000001,-6.650000000000000,-13.560000000000000,5.560000000000000,-13.800000000000001,-19.600000000000001,-25.120000000000001,-28.859999999999999,-23.420000000000002,-25.410000000000000,-15.369999999999999,-19.239999999999998,-20.430000000000000,-19.899999999999999
D30000900486,-12.642603310000000,28.025212730000000,611337.800000000046566,8602168.900000000372529,1334.410000000000082,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,-11.539999999999999,-4.960000000000000,-13.410000000000000,-8.100000000000000,-8.119999999999999,-9.369999999999999,-9.300000000000001,-11.000000000000000,-12.690000000000000,-11.609999999999999,-12.640000000000001,-14.590000000000000,-14.859999999999999,-16.239999999999998,-17.969999999999999,-13.180000000000000,-17.760000000000002,-14.640000000000001,-15.430000000000000,-13.880000000000001,-17.219999999999999,-16.000000000000000,1.500000000000000,-17.109999999999999,-23.149999999999999,-19.629999999999999,-33.469999999999999,-22.079999999999998,-25.600000000000001,-16.609999999999999,-18.000000000000000,-21.520000000000000,-21.800000000000001
D30001000149,-12.645182210000000,28.035727000000001,612478.599999999976717,8601879.099999999627471,1299.470000000000027,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,3.930000000000000,2.790000000000000,-4.550000000000000,0.030000000000000,3.980000000000000,0.220000000000000,0.290000000000000,-1.410000000000000,-3.110000000000000,-2.290000000000000,2.310000000000000,-1.970000000000000,-0.320000000000000,-4.760000000000000,-3.210000000000000,-4.490000000000000,-5.950000000000000,-6.460000000000000,-1.830000000000000,-3.510000000000000,1.010000000000000,-0.180000000000000,-3.000000000000000,0.900000000000000,-1.320000000000000,-6.520000000000000,-5.380000000000000,-11.320000000000000,-8.140000000000002,3.810000000000000,-4.620000000000000,0.870000000000000,-11.260000000000000
D30001000150,-12.645176169999999,28.035700970000001,612475.800000000046566,8601879.800000000745058,1299.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,1.920000000000000,4.660000000000000,-3.110000000000000,0.870000000000000,5.150000000000000,0.790000000000000,0.860000000000000,-0.840000000000000,-2.540000000000000,-1.020000000000000,1.040000000000000,-0.260000000000000,0.090000000000000,-2.100000000000000,-1.700000000000000,-0.370000000000000,-1.860000000000000,-1.890000000000000,1.390000000000000,1.170000000000000,-1.290000000000000,2.830000000000000,-3.590000000000000,-0.940000000000000,-1.830000000000000,-4.920000000000000,-3.540000000000000,-10.150000000000000,-8.630000000000003,-0.580000000000000,-6.730000000000000,4.180000000000000,-16.340000000000000
D30001000185,-12.644907190000000,28.034546429999999,612350.500000000000000,8601910.099999999627471,1308.880000000000109,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,1.490000000000000,-1.760000000000000,5.040000000000000,18.149999999999999,14.029999999999999,19.879999999999999,19.949999999999999,18.250000000000000,16.559999999999999,20.940000000000001,24.090000000000000,19.480000000000000,15.609999999999999,12.600000000000000,12.140000000000001,14.119999999999999,13.980000000000000,15.039999999999999,12.470000000000001,18.969999999999999,21.160000000000000,24.410000000000000,18.890000000000001,18.780000000000001,22.680000000000000,2.720000000000000,8.300000000000002,12.779999999999999,9.130000000000001,12.199999999999999,15.150000000000000,11.240000000000000,8.990000000000000
D30001000254,-12.644391430000001,28.032332050000001,612110.300000000046566,8601968.099999999627471,1321.809999999999945,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-0.760000000000000,-1.730000000000000,-7.370000000000000,-17.010000000000002,-15.000000000000000,-15.330000000000000,-15.260000000000000,-16.949999999999999,-18.649999999999999,-17.920000000000002,-23.199999999999999,-24.469999999999999,-25.750000000000000,-28.160000000000000,-25.800000000000001,-24.930000000000000,-28.559999999999999,-25.960000000000001,-24.199999999999999,-27.129999999999999,-25.370000000000001,-30.109999999999999,-28.829999999999998,-25.500000000000000,-26.750000000000000,-26.800000000000001,-30.430000000000000,-30.250000000000000,-30.660000000000000,-32.880000000000003,-18.379999999999999,-26.690000000000001,-30.850000000000001
D30001000255,-12.644384219999999,28.032301080000000,612106.900000000023283,8601968.900000000372529,1321.880000000000109,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-0.270000000000000,-4.960000000000000,2.300000000000000,10.100000000000000,3.410000000000000,1.300000000000000,1.370000000000000,-0.320000000000000,-2.020000000000000,2.310000000000000,-4.600000000000000,-6.820000000000000,-6.900000000000000,-11.960000000000001,-4.300000000000000,-10.039999999999999,-10.770000000000000,-7.470000000000000,-6.840000000000000,-7.550000000000000,-7.250000000000000,-10.260000000000000,-9.660000000000000,-6.270000000000000,-8.710000000000003,-11.260000000000000,-12.500000000000000,-12.300000000000001,-16.050000000000001,-18.250000000000000,4.670000000000000,-5.110000000000000,-4.360000000000001
D30001000278,-12.644216460000001,28.031580630000001,612028.700000000069849,8601987.699999999254942,1324.470000000000027,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-3.330000000000000,-0.270000000000000,-10.369999999999999,-1.410000000000000,-8.260000000000000,-3.470000000000000,-3.390000000000000,-5.090000000000000,-6.790000000000000,-5.980000000000000,-4.680000000000000,-4.840000000000000,-9.279999999999999,-13.720000000000001,-12.640000000000001,-14.750000000000000,-19.329999999999998,-17.489999999999998,-13.880000000000001,-17.680000000000000,-16.890000000000001,-16.920000000000002,-16.539999999999999,-19.270000000000000,-17.920000000000002,-40.130000000000003,-42.570000000000000,-30.800000000000001,-34.859999999999999,-26.579999999999998,-28.440000000000001,-22.340000000000000,-29.070000000000000
D30001000313,-12.643960269999999,28.030480520000001,611909.400000000023283,8602016.500000000000000,1328.599999999999909,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,3.330000000000000,10.720000000000001,4.790000000000000,8.960000000000003,16.359999999999999,6.930000000000000,7.010000000000000,5.310000000000000,3.610000000000000,6.590000000000000,5.070000000000000,4.370000000000000,0.790000000000000,2.310000000000000,-0.070000000000000,-2.430000000000000,-2.370000000000000,0.580000000000000,-3.400000000000000,1.500000000000000,4.290000000000000,0.360000000000000,4.560000000000000,5.560000000000000,4.400000000000001,0.790000000000000,-2.050000000000000,0.890000000000000,0.540000000000000,4.900000000000000,6.510000000000000,-4.460000000000000,-2.030000000000000
D30001000340,-12.643762190000000,28.029629990000000,611817.099999999976717,8602038.800000000745058,1332.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,2.760000000000000,3.060000000000000,5.340000000000000,3.680000000000000,6.200000000000000,-0.160000000000000,-0.090000000000000,-1.790000000000000,-3.480000000000000,-0.560000000000000,0.520000000000000,-2.940000000000000,-4.050000000000000,-4.510000000000000,-3.840000000000000,1.200000000000000,-3.300000000000000,-0.860000000000000,-1.430000000000000,-2.350000000000000,-1.620000000000000,-0.150000000000000,-0.020000000000000,3.770000000000000,-3.840000000000000,-4.160000000000000,-17.510000000000002,-7.520000000000000,-13.270000000000000,-2.780000000000000,0.050000000000000,-6.030000000000000,-8.580000000000000
D30001000341,-12.643755130000001,28.029599690000001,611813.800000000046566,8602039.599999999627471,1332.000000000000000,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,4.710000000000000,1.540000000000000,5.010000000000000,4.770000000000000,6.990000000000000,2.740000000000000,2.810000000000000,1.110000000000000,-0.590000000000000,3.180000000000000,4.800000000000000,3.040000000000000,1.230000000000000,2.090000000000000,0.820000000000000,3.640000000000000,-0.940000000000000,0.520000000000000,1.820000000000000,-1.020000000000000,-0.420000000000000,0.090000000000000,1.930000000000000,4.400000000000001,1.200000000000000,-1.970000000000000,-15.289999999999999,-1.440000000000000,-0.920000000000000,3.290000000000000,2.240000000000000,-2.200000000000000,-2.600000000000000
D30001000428,-12.643139690000000,28.026956150000000,611526.900000000023283,8602108.800000000745058,1332.750000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.970000000000000,2.630000000000000,-3.490000000000000,1.570000000000000,4.090000000000000,-0.110000000000000,-0.040000000000000,-1.730000000000000,-3.430000000000000,-0.780000000000000,-1.530000000000000,-2.240000000000000,-4.270000000000000,-3.810000000000000,-5.350000000000000,-2.160000000000000,-6.650000000000000,-2.810000000000000,-2.510000000000000,-2.320000000000000,-1.750000000000000,-3.700000000000000,-0.940000000000000,2.530000000000000,-2.370000000000000,-3.130000000000000,-7.060000000000000,-3.810000000000000,-3.300000000000000,2.460000000000000,0.350000000000000,1.280000000000000,0.520000000000000
D30001000429,-12.643132570000001,28.026925550000001,611523.599999999976717,8602109.599999999627471,1332.779999999999973,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,1.380000000000000,3.660000000000000,-3.950000000000000,1.710000000000000,3.440000000000000,-0.220000000000000,-0.140000000000000,-1.840000000000000,-3.540000000000000,-1.100000000000000,-2.510000000000000,-3.110000000000000,-3.760000000000000,-4.730000000000000,-5.490000000000000,-3.110000000000000,-7.090000000000000,-3.670000000000000,-2.920000000000000,-3.210000000000000,-3.920000000000000,-0.750000000000000,-2.460000000000000,0.660000000000000,-1.590000000000000,-1.830000000000000,-8.359999999999999,-3.890000000000000,-4.760000000000000,0.930000000000000,0.030000000000000,-2.120000000000000,-0.920000000000000
D30001000488,-12.642714120000001,28.025128299999999,611328.599999999976717,8602156.599999999627471,1333.779999999999973,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-10.480000000000000,-6.360000000000000,-18.039999999999999,-14.490000000000000,-11.430000000000000,-17.579999999999998,-17.500000000000000,-19.199999999999999,-20.899999999999999,-24.879999999999999,-26.510000000000002,-29.620000000000001,-34.869999999999997,-35.229999999999997,-37.930000000000000,-55.380000000000003,-53.289999999999999,-39.909999999999997,-41.399999999999999,-39.859999999999999,-41.619999999999997,-37.829999999999998,-37.009999999999998,-44.700000000000003,-50.229999999999997,-51.070000000000000,-59.680000000000000,-51.280000000000001,-52.380000000000003,-51.020000000000003,-49.420000000000002,-47.670000000000002,-51.189999999999998
D30001100144,-12.645339999999999,28.035844460000000,612491.299999999930151,8601861.599999999627471,1299.990000000000009,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-3.760000000000000,-3.250000000000000,0.300000000000000,8.609999999999999,12.020000000000000,8.100000000000000,8.170000000000000,6.470000000000000,4.780000000000000,2.070000000000000,3.340000000000000,2.740000000000000,5.590000000000000,3.070000000000000,4.670000000000000,5.070000000000000,-2.860000000000000,1.930000000000000,5.070000000000000,4.690000000000000,7.730000000000000,10.000000000000000,5.720000000000000,6.590000000000000,-0.450000000000000,-5.710000000000000,-0.510000000000000,-8.330000000000000,-6.560000000000000,1.440000000000000,0.790000000000000,-3.510000000000000,4.660000000000000
D30001100145,-12.645333259999999,28.035815499999998,612488.199999999953434,8601862.400000000372529,1299.849999999999909,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,0.140000000000000,-5.280000000000000,-4.170000000000000,2.920000000000000,1.330000000000000,-2.790000000000000,-2.720000000000000,-4.410000000000000,-6.110000000000000,-2.160000000000000,-4.410000000000000,-5.160000000000000,-4.080000000000000,-4.620000000000000,-4.080000000000000,-2.970000000000000,-5.760000000000000,-1.240000000000000,-3.350000000000000,-3.080000000000000,-1.400000000000000,0.250000000000000,-1.320000000000000,-0.860000000000000,-6.380000000000000,-5.410000000000000,-5.730000000000000,-21.690000000000001,-14.390000000000001,1.570000000000000,-5.070000000000000,-8.210000000000003,-5.590000000000000
D30001100149,-12.645306830000001,28.035701849999999,612475.900000000023283,8601865.400000000372529,1299.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,8.560000000000000,3.280000000000000,-2.300000000000000,3.110000000000000,3.550000000000000,-3.710000000000000,-3.640000000000000,-5.340000000000000,-7.030000000000000,-9.770000000000000,-3.810000000000000,-8.710000000000003,-5.810000000000000,-11.609999999999999,-9.690000000000000,-9.119999999999999,-11.609999999999999,-14.830000000000000,-7.820000000000000,-4.490000000000000,-1.210000000000000,0.440000000000000,-2.830000000000000,-5.250000000000000,-8.660000000000000,-12.800000000000001,-13.670000000000000,-18.379999999999999,-16.190000000000001,4.830000000000000,-2.290000000000000,-1.350000000000000,-13.199999999999999
D30001100177,-12.645088710000000,28.034765690000000,612374.300000000046566,8601889.900000000372529,1308.230000000000018,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-0.220000000000000,-1.080000000000000,-2.920000000000000,21.829999999999998,13.680000000000000,13.680000000000000,13.750000000000000,12.050000000000001,10.350000000000000,9.699999999999999,6.830000000000000,12.140000000000001,11.109999999999999,5.210000000000000,12.520000000000000,8.490000000000000,6.940000000000000,6.210000000000000,8.699999999999999,7.730000000000000,9.350000000000000,5.720000000000000,8.760000000000000,2.310000000000000,-7.060000000000000,-16.270000000000000,-14.810000000000000,-12.670000000000000,-18.500000000000000,-14.199999999999999,-18.879999999999999,-20.809999999999999,-24.680000000000000
D30001100259,-12.644478500000000,28.032145710000002,612089.999999999883585,8601958.500000000000000,1322.349999999999909,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,7.960000000000000,9.400000000000000,7.770000000000000,6.470000000000000,1.300000000000000,-8.500000000000000,-8.430000000000000,-10.130000000000001,-11.830000000000000,-13.800000000000001,-15.940000000000000,-18.410000000000000,-24.260000000000002,-30.379999999999999,-29.399999999999999,-35.820000000000000,-40.210000000000001,-42.509999999999998,-40.320000000000000,-45.439999999999998,-48.170000000000002,-45.649999999999999,-49.170000000000002,-42.430000000000000,-52.289999999999999,-37.369999999999997,-47.710000000000001,-45.710000000000001,-46.100000000000001,-38.500000000000000,-40.390000000000001,-46.060000000000002,-51.079999999999998
D30001100292,-12.644237300000000,28.031109930000000,611977.599999999976717,8601985.599999999627471,1326.240000000000009,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,2.820000000000000,0.110000000000000,0.970000000000000,4.140000000000000,2.820000000000000,2.250000000000000,2.320000000000000,0.620000000000000,-1.070000000000000,0.200000000000000,-0.370000000000000,-4.460000000000000,-9.010000000000000,-9.330000000000000,-9.550000000000001,-5.710000000000000,-12.580000000000000,-10.910000000000000,-7.030000000000000,-3.000000000000000,-9.789999999999999,-13.289999999999999,-8.359999999999999,-8.820000000000000,-15.160000000000000,-18.760000000000002,-19.300000000000001,-14.119999999999999,-12.230000000000000,-13.109999999999999,-18.140000000000001,-16.000000000000000,-17.399999999999999
D30001100341,-12.643877710000000,28.029565860000002,611809.999999999883585,8602026.099999999627471,1332.470000000000027,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,2.410000000000000,2.300000000000000,1.790000000000000,3.570000000000000,5.630000000000000,2.550000000000000,2.620000000000000,0.920000000000000,-0.780000000000000,2.740000000000000,3.850000000000000,2.550000000000000,2.260000000000000,2.690000000000000,-0.100000000000000,4.940000000000000,-0.700000000000000,-2.480000000000000,1.230000000000000,-2.460000000000000,-0.700000000000000,-2.510000000000000,1.280000000000000,2.720000000000000,0.090000000000000,-4.870000000000000,-10.690000000000000,-6.920000000000000,-0.740000000000000,7.670000000000000,-4.890000000000000,-4.190000000000001,-7.080000000000000
D30001100342,-12.643870550000001,28.029535150000001,611806.699999999953434,8602026.900000000372529,1332.509999999999991,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,3.110000000000000,0.950000000000000,-0.700000000000000,2.600000000000000,3.090000000000000,2.270000000000000,2.350000000000000,0.650000000000000,-1.050000000000000,1.440000000000000,1.340000000000000,1.990000000000000,1.770000000000000,1.340000000000000,-0.720000000000000,4.100000000000000,-1.910000000000000,-0.880000000000000,2.120000000000000,-4.080000000000000,-2.650000000000000,-6.900000000000000,-2.180000000000000,-0.050000000000000,-0.590000000000000,-5.790000000000000,-14.240000000000000,-5.890000000000000,-2.850000000000000,6.130000000000000,-4.520000000000000,-2.010000000000000,-2.830000000000000
D30001100347,-12.643834610000001,28.029380790000001,611790.000000000116415,8602030.900000000372529,1332.819999999999936,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,5.120000000000000,3.410000000000000,-2.030000000000000,1.330000000000000,15.440000000000000,-4.440000000000001,-4.370000000000000,-6.070000000000000,-7.760000000000000,-12.150000000000000,-13.779999999999999,-14.050000000000001,-9.170000000000000,-10.470000000000001,-9.060000000000000,-3.190000000000000,-11.090000000000000,-17.780000000000001,-13.480000000000000,-14.830000000000000,-14.970000000000001,-13.100000000000000,-11.340000000000000,-11.150000000000000,-12.180000000000000,-14.430000000000000,-16.480000000000000,-15.289999999999999,-16.000000000000000,-8.529999999999999,-8.100000000000000,-16.780000000000001,-15.900000000000000
D30001100428,-12.643262730000000,28.026924300000001,611523.400000000023283,8602095.199999999254942,1333.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-0.430000000000000,1.730000000000000,-4.980000000000000,0.920000000000000,3.600000000000000,-0.510000000000000,-0.440000000000000,-2.140000000000000,-3.840000000000000,0.170000000000000,0.060000000000000,-1.450000000000000,-3.890000000000000,-2.780000000000000,-3.970000000000000,-1.480000000000000,-6.220000000000000,-1.400000000000000,-1.260000000000000,-1.620000000000000,-1.860000000000000,-3.950000000000000,-3.110000000000000,1.690000000000000,-2.160000000000000,-3.730000000000000,-9.310000000000000,-3.760000000000000,-2.710000000000000,5.550000000000000,1.710000000000000,3.040000000000000,2.840000000000000
D30001100429,-12.643255670000000,28.026893999999999,611520.099999999976717,8602096.000000000000000,1333.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,1.140000000000000,3.470000000000000,-3.410000000000000,2.250000000000000,4.790000000000000,0.600000000000000,0.670000000000000,-1.030000000000000,-2.730000000000000,0.580000000000000,0.440000000000000,-1.400000000000000,-2.050000000000000,-3.050000000000000,-3.760000000000000,-0.970000000000000,-5.000000000000000,-0.970000000000000,-0.700000000000000,-1.370000000000000,-2.020000000000000,1.010000000000000,-2.320000000000000,1.530000000000000,-1.130000000000000,-2.860000000000000,-11.260000000000000,-1.830000000000000,-2.520000000000000,4.610000000000000,0.060000000000000,0.750000000000000,2.450000000000000
D30001100487,-12.642845810000001,28.025133570000001,611329.099999999976717,8602142.099999999627471,1333.299999999999955,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-22.420000000000002,-17.870000000000001,-27.520000000000000,-21.399999999999999,-21.670000000000002,-24.320000000000000,-24.250000000000000,-25.949999999999999,-27.640000000000001,-26.100000000000001,-25.480000000000000,-26.910000000000000,-30.270000000000000,-31.570000000000000,-26.800000000000001,-26.230000000000000,-30.300000000000001,-26.260000000000002,-25.500000000000000,-28.350000000000001,-28.510000000000002,-31.239999999999998,-22.390000000000001,-20.410000000000000,-24.829999999999998,-26.859999999999999,-33.490000000000002,-24.930000000000000,-25.710000000000001,-23.059999999999999,-21.890000000000001,-22.440000000000001,-23.879999999999999
D30001100488,-12.642838709999999,28.025103059999999,611325.800000000046566,8602142.900000000372529,1333.329999999999927,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-14.080000000000000,-9.130000000000001,-18.710000000000001,-14.710000000000001,-13.699999999999999,-18.309999999999999,-18.239999999999998,-19.930000000000000,-21.629999999999999,-21.550000000000001,-22.660000000000000,-24.469999999999999,-23.260000000000002,-19.300000000000001,-14.619999999999999,-25.260000000000002,-27.480000000000000,-16.890000000000001,-21.390000000000001,-15.750000000000000,-11.470000000000001,-11.720000000000001,-14.400000000000000,-21.739999999999998,-26.510000000000002,-27.670000000000002,-35.090000000000003,-26.600000000000001,-27.570000000000000,-25.020000000000000,-26.640000000000001,-26.559999999999999,-27.789999999999999
D30001100489,-12.642831599999999,28.025072529999999,611322.500000000000000,8602143.699999999254942,1333.349999999999909,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-20.260000000000002,-14.140000000000001,-17.820000000000000,-15.650000000000000,-14.160000000000000,-20.940000000000001,-20.859999999999999,-22.559999999999999,-24.260000000000002,-25.390000000000001,-25.149999999999999,-26.129999999999999,-24.770000000000000,-26.129999999999999,-29.430000000000000,-28.480000000000000,-32.189999999999998,-23.170000000000002,-23.500000000000000,-22.960000000000001,-22.850000000000001,-22.629999999999999,-26.100000000000001,-28.699999999999999,-32.460000000000001,-33.329999999999998,-39.479999999999997,-34.000000000000000,-34.630000000000003,-30.550000000000001,-32.950000000000003,-32.920000000000002,-33.149999999999999
D30001200134,-12.645530859999999,28.036104099999999,612519.400000000023283,8601840.400000000372529,1301.509999999999991,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,5.090000000000000,-12.430000000000000,9.609999999999999,16.820000000000000,16.489999999999998,16.440000000000001,16.510000000000002,14.810000000000000,13.119999999999999,11.550000000000001,10.980000000000000,9.460000000000001,10.109999999999999,10.140000000000001,10.300000000000001,11.470000000000001,7.860000000000000,12.440000000000000,13.710000000000001,13.820000000000000,16.289999999999999,15.660000000000000,15.850000000000000,14.740000000000000,10.410000000000000,8.460000000000003,10.080000000000000,0.970000000000000,-1.290000000000000,8.070000000000000,6.800000000000000,8.210000000000003,7.410000000000000
D30001200141,-12.645486910000001,28.035915050000000,612498.900000000023283,8601845.400000000372529,1299.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,3.740000000000000,1.980000000000000,-5.710000000000000,1.160000000000000,-4.010000000000000,14.520000000000000,14.590000000000000,12.890000000000001,11.190000000000000,9.869999999999999,15.090000000000000,16.960000000000001,15.740000000000000,14.500000000000000,16.960000000000001,16.559999999999999,19.890000000000001,16.829999999999998,17.989999999999998,14.990000000000000,16.100000000000001,17.070000000000000,18.719999999999999,9.029999999999999,2.880000000000000,-0.230000000000000,-5.460000000000000,-18.420000000000002,-14.359999999999999,-10.039999999999999,-8.140000000000002,-6.700000000000000,-14.550000000000001
D30001200144,-12.645465730000000,28.035824040000001,612489.099999999976717,8601847.699999999254942,1299.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,1.710000000000000,4.250000000000000,-2.380000000000000,5.850000000000000,10.539999999999999,6.040000000000000,6.110000000000000,4.410000000000000,2.720000000000000,4.480000000000001,4.070000000000001,2.850000000000000,3.290000000000000,3.370000000000000,4.720000000000000,5.180000000000000,3.070000000000000,5.370000000000000,7.430000000000000,10.520000000000000,11.490000000000000,10.190000000000000,8.890000000000002,6.620000000000000,2.340000000000000,-1.450000000000000,-15.050000000000001,-28.420000000000002,-22.680000000000000,-25.440000000000001,-21.199999999999999,-28.010000000000002,-25.039999999999999
D30001200145,-12.645458670000000,28.035793699999999,612485.800000000046566,8601848.500000000000000,1299.000000000000000,0.000000000000000,0.000000000000000,AC,0.000000000000000,0.000000000000000,-0.220000000000000,-2.220000000000000,-2.650000000000000,3.390000000000000,4.930000000000000,1.380000000000000,1.450000000000000,-0.240000000000000,-1.940000000000000,0.960000000000000,0.660000000000000,0.580000000000000,3.340000000000000,1.880000000000000,2.910000000000000,3.910000000000000,1.770000000000000,4.020000000000000,3.770000000000000,4.340000000000000,7.290000000000000,6.450000000000000,7.130000000000000,3.530000000000000,0.170000000000000,-3.000000000000000,-1.100000000000000,3.490000000000000,3.190000000000000,6.220000000000000,4.720000000000000,3.190000000000000,1.190000000000000
D30001200147,-12.645444540000000,28.035733029999999,612479.199999999953434,8601850.099999999627471,1299.000000000000000,0.000000000000000,0.000000000000000,AC,0.000000000000000,0.000000000000000,-0.300000000000000,-2.570000000000000,-1.350000000000000,4.690000000000000,9.100000000000000,9.340000000000000,9.420000000000000,7.720000000000000,6.020000000000000,5.290000000000000,5.750000000000000,4.420000000000000,3.200000000000000,6.450000000000000,2.200000000000000,-0.130000000000000,-2.370000000000000,-1.830000000000000,0.090000000000000,0.930000000000000,2.910000000000000,6.670000000000000,16.449999999999999,5.970000000000000,0.170000000000000,-4.080000000000000,-8.090000000000000,-9.850000000000000,-9.340000000000000,-10.970000000000001,-12.070000000000000,-13.460000000000001,-17.870000000000001
D30001200148,-12.645437480000000,28.035702690000001,612475.900000000023283,8601850.900000000372529,1299.000000000000000,0.000000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,-1.330000000000000,-6.470000000000000,-7.800000000000000,-3.250000000000000,3.470000000000000,4.770000000000000,4.840000000000000,3.140000000000000,1.440000000000000,1.360000000000000,0.420000000000000,-1.130000000000000,0.630000000000000,-0.720000000000000,0.600000000000000,-0.210000000000000,-2.370000000000000,-2.100000000000000,-0.050000000000000,-3.700000000000000,-1.050000000000000,-1.180000000000000,-6.870000000000000,5.130000000000000,-2.730000000000000,-7.930000000000000,-13.940000000000000,-16.719999999999999,-13.180000000000000,-17.890000000000001,-17.170000000000002,-13.660000000000000,-21.800000000000001
D30001200156,-12.645380990000000,28.035460000000000,612449.599999999976717,8601857.300000000745058,1299.000000000000000,0.000000000000000,0.000000000000000,IV,0.000000000000000,0.000000000000000,1.160000000000000,5.010000000000000,-3.470000000000000,2.440000000000000,3.740000000000000,-1.190000000000000,-1.120000000000000,-2.820000000000000,-4.510000000000000,-3.270000000000000,-9.690000000000000,-4.490000000000000,-10.039999999999999,-8.550000000000002,-4.080000000000000,-4.030000000000000,-3.970000000000000,-0.780000000000000,0.250000000000000,2.610000000000000,4.560000000000000,2.370000000000000,-1.020000000000000,-5.650000000000000,-14.699999999999999,-14.859999999999999,-21.090000000000000,-16.620000000000001,-13.369999999999999,-9.650000000000000,-11.910000000000000,-15.460000000000001,-18.359999999999999
